Dataset,Mixture Label,smi_0,smi_1,smi_2,smi_3,smi_4,smi_5,smi_6,smi_7,smi_8,smi_9,smi_10,smi_11,smi_12,smi_13,smi_14,smi_15,smi_16,smi_17,smi_18,smi_19,smi_20,smi_21,smi_22,smi_23,smi_24,smi_25,smi_26,smi_27,smi_28,smi_29,smi_30,smi_31,smi_32,smi_33,smi_34,smi_35,smi_36,smi_37,smi_38,smi_39,smi_40,smi_41,smi_42
Bushdid,221,O=C/C=C/c1ccccc1,COc1ccccc1,C=CC(O)CC,CCCCCC(=O)OCC,CC(O)C(=O)O,CCCCCCC=O,CCCCCCO,CCCSCCC,CCCC(=O)OCC,CC1=CC(=O)CC(C)(C)C1,CC(=O)C(C)O,CCOC(=O)c1ccccc1,c1ccc(Oc2ccccc2)cc1,CC(C)=CCC[C@H](C)CCO,CCCCCC(=O)O,Cc1ccc(C(C)C)c(O)c1,O=Cc1ccccc1,CC(=O)C=C(C)C,Cc1ccc2ncccc2c1,CC(C)CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,222,CCc1ccc(O)c(OC)c1,CC(=O)c1ccccn1,CCOC(=O)CC,CSC,CCCC=O,CCCCCCCC=O,c1ccsc1,CCC(=O)OC,COc1ccc(C)cc1,OCCc1ccccc1,CC(C)C=O,CCCCCCCC(=O)OC,OC1CCCCC1,C=CC(O)CCCCC,COC(=O)c1ccccc1N,COC(=O)c1ccccc1O,COc1ccccc1O,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCCCCC(C)=O,CCC(C)S,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,223,CCc1cnccn1,C=C(C)[C@H]1CC=C(C)CC1,CSCSC,CCCCCC(C)O,CCCC(=O)SC,CCCCCOC(=O)CCC,CCCCC/C=C/C=C/C=O,CCCC(=O)CC,CSSSC,CCC/C=C/C=O,CCCC(=O)OC,CCCC(=O)OC(C)(C)Cc1ccccc1,CCc1ccc(O)c(OC)c1,CCCCC(=O)OCC,O=C(O)Cc1ccccc1,Cc1ccc2ncccc2c1,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,CC1CCC(=O)O1,CCCCCCO,OCCc1ccccc1,CC(=O)O,CC=O,Cc1nccnc1C,COc1ccccc1O,CCCCCC(=O)O,C=C1CC[C@H]2C[C@@H]1C2(C)C,CC(C)C(=O)O,CC12CCC(CC1)C(C)(C)O2,CCC(C)S,Cc1ccc(C(C)C)c(O)c1,,,,,,,,,,,,,
Bushdid,224,CCc1cnccn1,C=C(C)[C@H]1CC=C(C)CC1,CSCSC,CCCCCC(C)O,CCCC(=O)SC,CCCCCOC(=O)CCC,CCCCC/C=C/C=C/C=O,CCCC(=O)CC,CSSSC,CCC/C=C/C=O,O=C/C=C/c1ccccc1,Cc1ccc(O)cc1,C=CCCC(=O)O,CCCC(=O)O,COc1ccc(C)cc1,CCCCCCCC(C)O,CSSC,C#Cc1ccccc1,C1CCSC1,CCCCCC1CCC(=O)O1,CC(C)(O)CCc1ccccc1,CCCC(C)O,CCCCCCCC(=O)OCC,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CCCCCCCCCC(=O)OCC,CC(C)CC=O,CC(=O)C=C(C)C,CCCCNCCCC,CC(=O)OCCc1ccccc1,CCCC(O)CC,,,,,,,,,,,,,
Bushdid,225,CC(=O)C=C(C)C,CCCCCCCCCC(=O)O,CC1CCC(=O)O1,CCOC(=O)C(C)O,CC(C)CC=O,CCCCCCCC=O,O=Cc1ccccc1,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,CCCCCC=O,CCOC(=O)CCC(=O)OCC,CCCCOC(C)=O,CC(CC=O)CCCC(C)(C)O,CC(=O)C(C)O,CC(C)CC(=O)O,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,CCCCCCCC(=O)OCC,CCCO,CN(C)C,Cc1ccccc1C=O,COC(=O)c1ccccc1,C#Cc1ccccc1,CCCCCC(=O)O,CC(C)=CCCC(C)C=O,Cc1ccc(C(C)C)c(O)c1,C1CCSC1,CCCCCC1CCC(=O)O1,C=CC(O)CC,CC(=O)OCCC(C)C,COc1ccc(C)cc1,CCCCCCCC1CCC(=O)O1,,,,,,,,,,,,,
Bushdid,226,CC(=O)C=C(C)C,CCCCCCCCCC(=O)O,CC1CCC(=O)O1,CCOC(=O)C(C)O,CC(C)CC=O,CCCCCCCC=O,O=Cc1ccccc1,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,CCCCCC=O,CCOC(=O)CCC(=O)OCC,CCCCOC(C)=O,CC(CC=O)CCCC(C)(C)O,CC(=O)C(C)O,CC(C)CC(=O)O,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,CCCCCCCC(=O)OCC,CCCO,CN(C)C,Cc1ccccc1C=O,COC(=O)c1ccccc1,C#Cc1ccccc1,CCCCCC(=O)O,CC(C)=CCCC(C)C=O,Cc1ccc(C(C)C)c(O)c1,C1CCSC1,CCCCCC1CCC(=O)O1,C=CC(O)CC,CC(=O)OCCC(C)C,COc1ccc(C)cc1,CCCC(C)O,,,,,,,,,,,,,
Bushdid,227,CC(C)CC(=O)O,CCCO,CCCCC(=O)O,CCCCCC(=O)O,C=C1CC[C@H]2C[C@@H]1C2(C)C,CCCC=O,CC(C)O,CCCC(C)O,CCc1cnccn1,CCC(=O)OC,CCCCCCCCC(C)=O,CC(C)=CCCC(C)C=O,O=Cc1ccccc1,C=C(C)[C@H]1CC=C(C)CC1,COc1ccccc1O,CCCC(=O)OC(C)(C)Cc1ccccc1,CCCSCCC,CC(C)CCOC(=O)Cc1ccccc1,CC1=CCC(C(C)C)C=C1,CCCCCCC=O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,228,CC(C)CC(=O)O,CCCO,CCCCC(=O)O,CCCCCC(=O)O,C=C1CC[C@H]2C[C@@H]1C2(C)C,c1ccc2[nH]ccc2c1,CCCCCCOC(=O)CCCCC,CCCCC(=O)OCC,CN(C)C,Cc1cc(O)c(C(C)C)cc1Cl,Cc1c[nH]c2ccccc12,COc1ccccc1,CCCC(=O)OCC,c1ccsc1,CCCCCC1CCC(=O)O1,CC(C)c1ccc(C=O)cc1,CCC(C)S,CCCCCC(=O)OCC,CCCCCCCC1CCC(=O)O1,CCOC(=O)CCC(=O)OCC,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,229,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,Cc1ccccc1C=O,CCCCC/C=C/C=C/C=O,CC/C=C1\OC(=O)c2ccccc21,CCCCCCO,C=CCCCCCCCCC(=O)O,CC12CCC(CC1)C(C)(C)O2,Cc1ccccc1,COC(=O)c1ccccc1O,CCCC(=O)SC,CCC(C)S,CSSSC,CCCCNCCCC,CCCC=O,CCCCCC(=O)O,CN(C)C,C=CC(O)CC,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,CCCCCCCCCC(=O)O,CCCSCCC,CC(=O)Oc1ccc(C)cc1,CCC/C=C/C=O,CC1=CCC(C(C)C)C=C1,Cc1ccc(C(C)C)cc1,CCCC(=O)OCC,CCCCOC(C)=O,CC1=CC[C@@H](C(C)(C)O)CC1,CCOC(=O)C1OC1(C)c1ccccc1,CCCC(O)CC,CCCCCC=O,,,,,,,,,,,,,
Bushdid,230,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,Cc1ccccc1C=O,CCCCC/C=C/C=C/C=O,CC/C=C1\OC(=O)c2ccccc21,CCCCCCO,C=CCCCCCCCCC(=O)O,CC12CCC(CC1)C(C)(C)O2,Cc1ccccc1,COC(=O)c1ccccc1O,CCCC(=O)SC,CCCCCCCC(=O)OC,O=C(O)Cc1ccccc1,C=C1CC[C@H]2C[C@@H]1C2(C)C,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,SCc1ccco1,CC1CCC(=O)O1,c1ccc(Oc2ccccc2)cc1,CCCCCCCC(=O)OCC,Cc1c[nH]c2ccccc12,CCC(=O)OC,CC(=O)C(=O)O,COC(=O)c1ccccc1N,COc1ccc(C)cc1,c1ccsc1,CC(=O)c1ccccn1,CC(=O)C(C)O,CCCC(=O)CC,CC(=O)O,CCCCCCCCC(C)=O,CCCC(=O)OC,,,,,,,,,,,,,
Bushdid,231,C=C1CC[C@H]2C[C@@H]1C2(C)C,CCCCCCC=O,CCCCNCCCC,CC(C)=CCC[C@H](C)CCO,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CCCCCCCCCC(=O)O,C#Cc1ccccc1,CCOC(=O)CC,COC(=O)c1ccccc1O,CCCCCC(C)=O,CCC/C=C/C=O,Cc1c[nH]c2ccccc12,COc1ccc(C=O)cc1,CSSC,c1ccsc1,CC(=O)c1ccccn1,CC1=CC[C@@H](C(C)(C)O)CC1,C=CCCC(=O)O,Cc1cc(O)c(C(C)C)cc1Cl,O=Cc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,232,C=C1CC[C@H]2C[C@@H]1C2(C)C,CCCCCCC=O,CCCCNCCCC,CC(C)=CCC[C@H](C)CCO,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CCCCCCCCCC(=O)O,C#Cc1ccccc1,CCOC(=O)CC,COC(=O)c1ccccc1O,CCCCCC(C)=O,CC(=O)C=C(C)C,CC12CCC(CC1)C(C)(C)O2,CC(C)(O)CCc1ccccc1,CCCS,SCc1ccco1,Cc1nccnc1C,CC(=O)Oc1ccc(C)cc1,Cc1ccc(OC(=O)C(C)C)cc1,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,C=CC(O)CC,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,233,CCCCCOC(=O)CCCC,c1ccsc1,CCCCCC(=O)O,Cc1ccccc1C=O,CCCCOC(C)=O,CCCC=O,CC1=CCC(C(C)C)C=C1,c1ccc(Oc2ccccc2)cc1,CC(=O)OCCC(C)C,CN(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,234,CCCCCOC(=O)CCCC,c1ccsc1,CCCCCC(=O)O,CC(=O)O,CSSSC,CCCC(C)O,C=C[C@](C)(O)CCC=C(C)C,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,C1CCSC1,Cc1cc(O)c(C(C)C)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,235,COC(=O)c1ccccc1N,CCOC(=O)CC,CCCCCCCCCC(=O)OCC,OC1CCCCC1,C=CC(O)CC,CCCCOC(C)=O,CCCCC/C=C/C=C/C=O,COc1ccc(C=O)cc1,CC12CCC(CC1)C(C)(C)O2,C#Cc1ccccc1,O=Cc1ccccc1,CC(=O)OCCC(C)C,CCCC(=O)OCC,CCCC(=O)OC(C)(C)Cc1ccccc1,CCCCCC(=O)OCC,CCCCCCCC(=O)OC,CCCC=O,CC(C)c1ccc(C=O)cc1,CC(CC=O)CCCC(C)(C)O,CC(=O)C(C)O,CCCCCOC(=O)CCC,CN(C)C,CCCCCC(C)=O,CC1=CCC(C(C)C)C=C1,CCCO,COc1ccccc1O,CCCC(O)CC,CC1=CCC2CC1C2(C)C,CCCCCCCCCCC=O,COc1ccccc1,,,,,,,,,,,,,
Bushdid,236,COC(=O)c1ccccc1N,CCOC(=O)CC,CCCCCCCCCC(=O)OCC,OC1CCCCC1,C=CC(O)CC,CCCCOC(C)=O,CCCCC/C=C/C=C/C=O,COc1ccc(C=O)cc1,CC12CCC(CC1)C(C)(C)O2,C#Cc1ccccc1,O=Cc1ccccc1,CC(=O)OCCC(C)C,CCCC(=O)OCC,CCCC(=O)OC(C)(C)Cc1ccccc1,CCCCCC(=O)OCC,CCCCCCCC(=O)OC,CCCC=O,CC(C)c1ccc(C=O)cc1,CC(CC=O)CCCC(C)(C)O,CC(=O)C(C)O,CCCCCOC(=O)CCC,CN(C)C,CCCCCC(C)=O,CC1=CCC(C(C)C)C=C1,CCCO,COc1ccccc1O,CCCC(O)CC,CC1=CCC2CC1C2(C)C,CCCCCCCCCCC=O,c1ccc(Oc2ccccc2)cc1,,,,,,,,,,,,,
Bushdid,237,CC(C)=CCCC(C)C=O,CC(C)c1ccc(C=O)cc1,CN(C)C,Cc1ccc(O)cc1,CCCCC/C=C/C=C/C=O,O=C(O)Cc1ccccc1,Cc1c[nH]c2ccccc12,COC(=O)c1ccccc1,CCCCCC(=O)O,CC1=CCC(C(C)C)C=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,238,CCCCSCCCC,c1ccc2[nH]ccc2c1,CCCC(C)O,CCCO,CCCCCC1CCC(=O)O1,CC1CCC(=O)O1,O=Cc1ccccc1,C=CC(O)CCCCC,CCCCCCO,COC(OC)C(C)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,239,Cc1ccc(C(C)C)cc1,CCCC(=O)SC,CCCCNCCCC,CCCCCOC(C)=O,CCCC(=O)OC(C)(C)Cc1ccccc1,CCOC(=O)CC,CC(C)CC(=O)O,CCCCCCCC(=O)OCC,CCCCCC(=O)OCC,CCCCCOC(=O)CCC,CCOC(=O)C(C)O,CCCC=O,CC(O)C(=O)O,CC(C)=CCC[C@H](C)CCO,CCCCC(=O)O,CC(C)CCOC(=O)Cc1ccccc1,c1ccc(Oc2ccccc2)cc1,CCCCCCOC(=O)CCCCC,CC(C)=CCCC(C)C=O,CCCCCC(C)=O,Cc1ccc(O)cc1,Cc1ccc(C(C)C)c(O)c1,CCCCCCCCCC(=O)O,CC(=O)OCCC(C)C,CCCCSCCCC,CC(=O)O,CCCCCCC=O,SCc1ccco1,CCCCCCCCC(C)=O,CC(CC=O)CCCC(C)(C)O,,,,,,,,,,,,,
Bushdid,240,Cc1ccc(C(C)C)cc1,CCCC(=O)SC,CCCCNCCCC,CCCCCOC(C)=O,CCCC(=O)OC(C)(C)Cc1ccccc1,CCOC(=O)CC,CC(C)CC(=O)O,CCCCCCCC(=O)OCC,CCCCCC(=O)OCC,CCCCCOC(=O)CCC,CCOC(=O)C(C)O,CCCC=O,CC(O)C(=O)O,CC(C)=CCC[C@H](C)CCO,CCCCC(=O)O,CC(C)CCOC(=O)Cc1ccccc1,c1ccc(Oc2ccccc2)cc1,CCCCCCOC(=O)CCCCC,CC(C)=CCCC(C)C=O,CCCCCC(C)=O,CSSC,CCCCCOC(=O)CCCC,CCCC(C)O,C=CC(O)CCCCC,c1ccc2[nH]ccc2c1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCCCCC(C)O,O=C/C=C/c1ccccc1,CC/C=C1\OC(=O)c2ccccc21,CC(=O)C=C(C)C,,,,,,,,,,,,,
Bushdid,241,CN(C)C,C=CCc1ccc(O)c(OC)c1,CCCCCOC(=O)CCCC,Cc1ccc(O)cc1,CC(=O)C(C)O,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,C#Cc1ccccc1,CCCCCC(C)=O,CC(C)CC=O,Cc1nccnc1C,CC(=O)C(=O)O,CC(C)CCOC(=O)Cc1ccccc1,C=CCCCCCCCCC(=O)O,COc1ccc(C=O)cc1,CCCCCCCCCC(=O)O,CCOC=O,CCCCC(=O)OCC,CCCCCCCCC(C)=O,CCOC(=O)c1ccccc1,CC(C)=CCCC(C)C=O,CCCCCC1CCC(=O)O1,CCCCCC=O,CC(O)C(=O)O,CCCC(=O)O,CCCC(=O)CC,CCCCCCCC(C)O,CCCC(C)O,CCCCCCCC(=O)OCC,c1ccc(Oc2ccccc2)cc1,CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,,,,,,,,,,,,,
Bushdid,242,CCCC=O,CCCCCCCC1CCC(=O)O1,CCCC(=O)OC(C)(C)Cc1ccccc1,COc1ccc(C)cc1,CCCCCCCC(=O)OC,C=C1CC[C@H]2C[C@@H]1C2(C)C,OC1CCCCC1,Cc1c[nH]c2ccccc12,CC(=O)c1ccccn1,Cc1ccc(C(C)C)c(O)c1,CC12CCC(CC1)C(C)(C)O2,O=C/C=C/c1ccccc1,CC(C)=CCC[C@H](C)CCO,COC(=O)c1ccccc1N,CCCCCCCC=O,COc1ccccc1,CC=O,CCCCCC(=O)OCC,C=C(C)[C@H]1CC=C(C)CC1,CC(=O)c1ccccc1,CC1=CCC2CC1C2(C)C,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CCCCCOC(C)=O,CC/C=C1\OC(=O)c2ccccc21,CC1=CCC(C(C)C)C=C1,CC(=O)C=C(C)C,CCCSCCC,C=CC(O)CCCCC,CC1CCC(=O)O1,Cc1ccc2ncccc2c1,,,,,,,,,,,,,
Bushdid,243,CCCCCC(C)O,CSC,C=CC(O)CC,CCCCCC(=O)OCC,CC(=O)OCCc1ccccc1,CCCCCCOC(=O)CCCCC,CC1=CCC2CC1C2(C)C,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CCOC(=O)CCC(=O)OCC,CC(C)CCOC(=O)Cc1ccccc1,CC1CCC(=O)O1,CCOC(=O)C1OC1(C)c1ccccc1,SCc1ccco1,CC(=O)O,CCCCCCCC(=O)OCC,CC(=O)C(C)O,CCc1cnccn1,CC/C=C1\OC(=O)c2ccccc21,C=C[C@](C)(O)CCC=C(C)C,Cc1ccc(O)cc1,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,244,CCCCCC(C)O,CSC,C=CC(O)CC,CCCCCC(=O)OCC,CC(=O)OCCc1ccccc1,CCCCNCCCC,CC1=CC(=O)CC(C)(C)C1,CC(=O)OCCC(C)C,CCOC=O,c1ccc2[nH]ccc2c1,CC(=O)Oc1ccc(C)cc1,CCc1ccc(O)c(OC)c1,CC(=O)C(=O)O,CC(=O)c1ccccc1,Cc1ccccc1C=O,CCOC(=O)C(C)O,Cc1ccccc1,CCCCCCCCCC(=O)O,CCCC(=O)CC,CCCCCCCC(C)O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,245,CC1=CC(=O)CC(C)(C)C1,CC(C)O,COC(=O)c1ccccc1O,CCCCCOC(=O)CCCC,C=C(C)[C@H]1CC=C(C)CC1,C1CCSC1,CC(=O)OCCc1ccccc1,CC(C)(O)CCc1ccccc1,CC(CC=O)CCCC(C)(C)O,C=C1CC/C=C(\C)CC[C@@H]2[C@@H]1CC2(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,246,CC1=CC(=O)CC(C)(C)C1,CC(C)O,COC(=O)c1ccccc1O,CCCCCOC(=O)CCCC,C=C(C)[C@H]1CC=C(C)CC1,C1CCSC1,CCCCCCCCCC(=O)OCC,CCCO,CCCC(C)O,CC(C)CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,247,CC1CCC(=O)O1,CC(C)C=O,CCC/C=C/C=O,CCOC=O,CC(=O)C(=O)O,C=CCc1ccc(O)c(OC)c1,CC=O,CCCCCCO,Cc1nccnc1C,COC(=O)c1ccccc1O,CCOC(=O)CCC(=O)OCC,CCCCCCCCCCC=O,C=C(C)[C@H]1CC=C(C)CC1,CCCCCCCC=O,CCOC(=O)C(C)O,CCc1cnccn1,CCOC(=O)c1ccccc1,CC(C)c1ccc(C=O)cc1,CC(C)C(=O)O,CCCCOC(C)=O,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,248,CCC(=O)OC,CCCC(=O)OC(C)(C)Cc1ccccc1,CC(=O)C=C(C)C,CCC(C)S,CCCCCCCCCC(=O)O,CC12CCC(CC1)C(C)(C)O2,CC(=O)OCCc1ccccc1,CCCCSCCCC,CCCC(=O)OCC,C=C1CC[C@H]2C[C@@H]1C2(C)C,COc1ccccc1O,CC(=O)c1ccccn1,CC(C)=O,CCCC(C)O,c1ccc(Oc2ccccc2)cc1,SCc1ccco1,C=CCCC(=O)O,Cc1ccccc1C=O,Cc1ccccc1,CN(C)C,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,249,CCCCCC(=O)OCC,CC(C)O,CC(C)C(=O)O,Cc1ccc(OC(=O)C(C)C)cc1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CSSSC,CCCCC(=O)O,CCCCOC(C)=O,CCCCCOC(=O)CCCC,CC(C)=CCC[C@H](C)CCO,CCCCCOC(C)=O,COC(OC)C(C)c1ccccc1,CC(C)C=O,C=C1CC[C@H]2C[C@@H]1C2(C)C,CC12CCC(CC1)C(C)(C)O2,CC(=O)C(=O)O,Cc1ccc2ncccc2c1,CCCC(=O)OCC,CCCCCCOC(=O)CCCCC,COC(=O)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,250,CCCCCC(=O)OCC,CC(C)O,CC(C)C(=O)O,Cc1ccc(OC(=O)C(C)C)cc1,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,CSSSC,CCCCC(=O)O,CCCCOC(C)=O,CCCCCOC(=O)CCCC,CC(C)=CCC[C@H](C)CCO,CCCCCOC(C)=O,COC(OC)C(C)c1ccccc1,CC(C)C=O,C=C1CC[C@H]2C[C@@H]1C2(C)C,CC12CCC(CC1)C(C)(C)O2,CC(=O)C(=O)O,Cc1ccc2ncccc2c1,CCCC(=O)OCC,CCCCCCOC(=O)CCCCC,OCCc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,251,CCCCCOC(=O)CCCC,Cc1ccccc1C=O,OCCc1ccccc1,CCCCCCCCCC(=O)O,CCOC(=O)C1OC1(C)c1ccccc1,CCCC(=O)OC(C)(C)Cc1ccccc1,CCC/C=C/C=O,Cc1c[nH]c2ccccc12,CCCCCCOC(=O)CCCCC,CCCCCOC(C)=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,252,CCCCCOC(=O)CCCC,Cc1ccccc1C=O,OCCc1ccccc1,CCCCCCCCCC(=O)O,CCOC(=O)C1OC1(C)c1ccccc1,CCCC(=O)OC(C)(C)Cc1ccccc1,c1ccc2[nH]ccc2c1,CC(C)CC=O,CCCC(C)O,C=CC(O)CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,253,CCCCCCCCCC(=O)O,Cc1ccccc1C=O,Cc1ccccc1,CCCCCC(C)O,Cc1ccc(OC(=O)C(C)C)cc1,Cc1ccc(O)cc1,Cc1ccc2ncccc2c1,CC(C)=CCCC(C)C=O,CC1=CCC(C(C)C)C=C1,C=CC(O)CC,CCCCCCCCCOC(C)=O,CCCCC(=O)OCC,CC(=O)C=C(C)C,CC(C)c1ccc(C=O)cc1,CCC/C=C/C=O,CC1=CC[C@@H](C(C)(C)O)CC1,CC(=O)Oc1ccc(C)cc1,CCCCCOC(=O)CCCC,CC(C)CC=O,C=CCCC(=O)O,CCCCCCCC(C)O,CCCCCCCC1CCC(=O)O1,SCc1ccco1,CCCCOC(C)=O,c1ccc(Oc2ccccc2)cc1,COC(OC)C(C)c1ccccc1,Cc1ccc(C(C)C)cc1,CC(=O)OCCC(C)C,COc1ccc(C)cc1,Cc1cc(O)c(C(C)C)cc1Cl,,,,,,,,,,,,,
Bushdid,254,CCCCCCO,c1ccc2[nH]ccc2c1,CCCCCCCCCCC=O,CCCCCCCCCC(=O)OCC,CC(=O)c1ccccn1,CC(CC=O)CCCC(C)(C)O,CCCC=O,C1CCSC1,COC(=O)c1ccccc1,CC(=O)OCCc1ccccc1,C=C[C@](C)(O)CCC=C(C)C,CCCS,OCCc1ccccc1,CCC(C)S,CC(C)C=O,CCc1cnccn1,CCCCCCCC(=O)OC,CCCCCCCC(=O)OCC,CSSC,CCCC(C)O,CSC,COC(=O)c1ccccc1N,CCOC(=O)C1OC1(C)c1ccccc1,CC(=O)C(=O)O,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,CC(C)=CCC/C(C)=C/CO,CCCCCCCC=O,CC(C)O,C=CC(O)CCCCC,CC(=O)O,,,,,,,,,,,,,
Bushdid,255,CCCC(=O)CC,Cc1ccc(C(C)C)c(O)c1,CC(C)c1ccc(C=O)cc1,O=C/C=C/c1ccccc1,CCc1cnccn1,c1ccsc1,COc1ccccc1O,CC(=O)OCCc1ccccc1,CC(C)CCOC(=O)Cc1ccccc1,CCOC(=O)CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,256,CSCSC,CCCC(=O)OC,CCCC(C)O,Cc1ccc(O)cc1,COc1ccc(C=O)cc1,CC1=CCC2CC1C2(C)C,CC(C)(O)CCc1ccccc1,Cc1nccnc1C,CCCCC(=O)O,CC(=O)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,257,CC(=O)c1ccccn1,CC1=CCC2CC1C2(C)C,C=C[C@](C)(O)CCC=C(C)C,CC1=CCC(C(C)C)C=C1,Cc1cc(O)c(C(C)C)cc1Cl,CC(C)O,CC(=O)OCCC(C)C,C#Cc1ccccc1,CCC/C=C/C=O,CCCC(=O)OC,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,COC(=O)c1ccccc1,CC(=O)C=C(C)C,SCc1ccco1,c1ccc2[nH]ccc2c1,CCCC=O,CSC,COc1ccccc1,CC(C)=CCC/C(C)=C/CO,CCCCOC(C)=O,CCCCCCCC(C)O,CCCC(=O)SC,CCOC(=O)C(C)O,CCCC(=O)CC,COC(OC)C(C)c1ccccc1,CC12CCC(CC1)C(C)(C)O2,CCCCC(=O)O,CCCCCCCCCCC=O,CCCO,CSSC,,,,,,,,,,,,,
Bushdid,258,CC(=O)c1ccccn1,CC1=CCC2CC1C2(C)C,C=C[C@](C)(O)CCC=C(C)C,CC1=CCC(C(C)C)C=C1,Cc1cc(O)c(C(C)C)cc1Cl,CC(C)O,CC(=O)OCCC(C)C,C#Cc1ccccc1,CCC/C=C/C=O,CCCC(=O)OC,C=C1CC[C@H]2C[C@@H]1C2(C)C,CCCS,CCC(=O)OC,CCC(C)S,CCCCCC(=O)OCC,CC(C)CC=O,CC(=O)O,CC(=O)C(C)O,CC(=O)C(=O)O,COC(=O)c1ccccc1N,CC=O,CCCCCCO,CSSSC,CCCCCCCC(=O)OCC,O=C/C=C/c1ccccc1,COC(=O)c1ccccc1O,CCCCCC(=O)O,CCOC(=O)C1OC1(C)c1ccccc1,CCCCCC1CCC(=O)O1,C=CCCC(=O)O,,,,,,,,,,,,,
Bushdid,259,Cc1cc(O)c(C(C)C)cc1Cl,CC1=CC[C@@H](C(C)(C)O)CC1,CCCCCC(C)=O,CN(C)C,CCc1cnccn1,CCCCCC(C)O,CC(C)C(=O)O,CC1CCC(=O)O1,Cc1ccc2ncccc2c1,CCCCNCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bushdid,260,Cc1cc(O)c(C(C)C)cc1Cl,CC1=CC[C@@H](C(C)(C)O)CC1,CCCCCC(C)=O,CC1=CCC(C(C)C)C=C1,CSSC,CCCC(C)O,Cc1ccc(OC(=O)C(C)C)cc1,CCCCCCC=O,CC(C)(O)CCc1ccccc1,CCc1ccc(O)c(OC)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
